merchantid,merchantSlug,businessType,Industry,customerSegment,market,First_Shipment_Month,Delivery_Month,Delivery_Year,delivery_quarter,GMV,First_Shipment_Quarter_Year,Delivery_Month_Year,Delivery_Quarter_Year
VcFF5tWdCPwdTP3j5gpf,bilsi,3PL,Logistics,Small Business,Toronto,2021-04-01,9,2021,$3.00,2513.2275,2021-02-01,9-2021,3-2021
VcFF5tWdCPwdTP3j5gpf,bilsi,3PL,Logistics,Small Business,Toronto,2021-04-01,3,2022,$1.00,2693.175408,2021-02-01,3-2022,1-2022
VcFF5tWdCPwdTP3j5gpf,bilsi,3PL,Logistics,Small Business,Toronto,2021-04-01,5,2021,$2.00,1242.9612,2021-02-01,5-2021,2-2021
VcFF5tWdCPwdTP3j5gpf,bilsi,3PL,Logistics,Small Business,Toronto,2021-04-01,6,2021,$2.00,3159.0648,2021-02-01,6-2021,2-2021
VcFF5tWdCPwdTP3j5gpf,bilsi,3PL,Logistics,Small Business,Toronto,2021-04-01,1,2022,$1.00,2940.7752,2021-02-01,1-2022,1-2022
VcFF5tWdCPwdTP3j5gpf,bilsi,3PL,Logistics,Small Business,Toronto,2021-04-01,11,2021,$4.00,6578.6175,2021-02-01,11-2021,4-2021
VcFF5tWdCPwdTP3j5gpf,bilsi,3PL,Logistics,Small Business,Toronto,2021-04-01,4,2022,$2.00,3271.79229,2021-02-01,4-2022,2-2022
7yqnGproz3tBp8tFIt7h,think-logistics,3PL,Logistics,Small Business,Toronto,2021-04-01,4,2022,$2.00,37.2291024,2021-02-01,4-2022,2-2022
7yqnGproz3tBp8tFIt7h,think-logistics,3PL,Logistics,Small Business,Toronto,2021-04-01,2,2022,$1.00,3609.541265,2021-02-01,2-2022,1-2022
7yqnGproz3tBp8tFIt7h,think-logistics,3PL,Logistics,Small Business,Toronto,2021-04-01,5,2021,$2.00,2795.7636,2021-02-01,5-2021,2-2021
7yqnGproz3tBp8tFIt7h,think-logistics,3PL,Logistics,Small Business,Toronto,2021-04-01,3,2022,$1.00,5115.990144,2021-02-01,3-2022,1-2022
7yqnGproz3tBp8tFIt7h,think-logistics,3PL,Logistics,Small Business,Toronto,2021-04-01,8,2021,$3.00,1986.0876,2021-02-01,8-2021,3-2021
7yqnGproz3tBp8tFIt7h,think-logistics,3PL,Logistics,Small Business,Toronto,2021-04-01,1,2022,$1.00,1974.870159,2021-02-01,1-2022,1-2022
7yqnGproz3tBp8tFIt7h,think-logistics,3PL,Logistics,Small Business,Toronto,2021-04-01,12,2021,$4.00,5696.3088,2021-02-01,12-2021,4-2021
7yqnGproz3tBp8tFIt7h,think-logistics,3PL,Logistics,Small Business,Toronto,2021-04-01,10,2021,$4.00,3353.0112,2021-02-01,10-2021,4-2021
7yqnGproz3tBp8tFIt7h,think-logistics,3PL,Logistics,Small Business,Toronto,2021-04-01,6,2021,$2.00,923.9832,2021-02-01,6-2021,2-2021
7yqnGproz3tBp8tFIt7h,think-logistics,3PL,Logistics,Small Business,Toronto,2021-04-01,9,2021,$3.00,2238.516,2021-02-01,9-2021,3-2021
7yqnGproz3tBp8tFIt7h,think-logistics,3PL,Logistics,Small Business,Toronto,2021-04-01,11,2021,$4.00,5982.0768,2021-02-01,11-2021,4-2021
7yqnGproz3tBp8tFIt7h,think-logistics,3PL,Logistics,Small Business,Toronto,2021-04-01,7,2021,$3.00,2414.7396,2021-02-01,7-2021,3-2021
tMwSmhjOpk0rcWZajfMh,breadbar,eCommerce,Ambient: Food & Beverage,Small Business,Los Angeles,2021-07-01,7,2021,$3.00,89.8485,2021-03-01,7-2021,3-2021
tMwSmhjOpk0rcWZajfMh,breadbar,eCommerce,Ambient: Food & Beverage,Small Business,Los Angeles,2021-07-01,3,2022,$1.00,146.76,2021-03-01,3-2022,1-2022
tMwSmhjOpk0rcWZajfMh,breadbar,eCommerce,Ambient: Food & Beverage,Small Business,Los Angeles,2021-07-01,11,2021,$4.00,149.25,2021-03-01,11-2021,4-2021
tMwSmhjOpk0rcWZajfMh,breadbar,eCommerce,Ambient: Food & Beverage,Small Business,Los Angeles,2021-07-01,2,2022,$1.00,166.66,2021-03-01,2-2022,1-2022
tMwSmhjOpk0rcWZajfMh,breadbar,eCommerce,Ambient: Food & Beverage,Small Business,Los Angeles,2021-07-01,8,2021,$3.00,228.85,2021-03-01,8-2021,3-2021
tMwSmhjOpk0rcWZajfMh,breadbar,eCommerce,Ambient: Food & Beverage,Small Business,Los Angeles,2021-07-01,1,2022,$1.00,268.65,2021-03-01,1-2022,1-2022
tMwSmhjOpk0rcWZajfMh,breadbar,eCommerce,Ambient: Food & Beverage,Small Business,Los Angeles,2021-07-01,9,2021,$3.00,278.6,2021-03-01,9-2021,3-2021
tMwSmhjOpk0rcWZajfMh,breadbar,eCommerce,Ambient: Food & Beverage,Small Business,Los Angeles,2021-07-01,10,2021,$4.00,335.81,2021-03-01,10-2021,4-2021
tMwSmhjOpk0rcWZajfMh,breadbar,eCommerce,Ambient: Food & Beverage,Small Business,Los Angeles,2021-07-01,12,2021,$4.00,380.58,2021-03-01,12-2021,4-2021
8SU4A9aNR7XbEb8101Oa,barbersuppliesco-ca,eCommerce,Personal Care / Cosmetics,Small Business,Toronto,2021-04-01,3,2022,$1.00,170.694216,2021-02-01,3-2022,1-2022
8SU4A9aNR7XbEb8101Oa,barbersuppliesco-ca,eCommerce,Personal Care / Cosmetics,Small Business,Toronto,2021-04-01,9,2021,$3.00,231.4575,2021-02-01,9-2021,3-2021
8SU4A9aNR7XbEb8101Oa,barbersuppliesco-ca,eCommerce,Personal Care / Cosmetics,Small Business,Toronto,2021-04-01,2,2022,$1.00,261.738666,2021-02-01,2-2022,1-2022
8SU4A9aNR7XbEb8101Oa,barbersuppliesco-ca,eCommerce,Personal Care / Cosmetics,Small Business,Toronto,2021-04-01,10,2021,$4.00,297.0675,2021-02-01,10-2021,4-2021
8SU4A9aNR7XbEb8101Oa,barbersuppliesco-ca,eCommerce,Personal Care / Cosmetics,Small Business,Toronto,2021-04-01,1,2022,$1.00,367.151328,2021-02-01,1-2022,1-2022
8SU4A9aNR7XbEb8101Oa,barbersuppliesco-ca,eCommerce,Personal Care / Cosmetics,Small Business,Toronto,2021-04-01,12,2021,$4.00,386.37,2021-02-01,12-2021,4-2021
8SU4A9aNR7XbEb8101Oa,barbersuppliesco-ca,eCommerce,Personal Care / Cosmetics,Small Business,Toronto,2021-04-01,8,2021,$3.00,428.2875,2021-02-01,8-2021,3-2021
8SU4A9aNR7XbEb8101Oa,barbersuppliesco-ca,eCommerce,Personal Care / Cosmetics,Small Business,Toronto,2021-04-01,11,2021,$4.00,528.525,2021-02-01,11-2021,4-2021
8SU4A9aNR7XbEb8101Oa,barbersuppliesco-ca,eCommerce,Personal Care / Cosmetics,Small Business,Toronto,2021-04-01,5,2021,$2.00,527.31,2021-02-01,5-2021,2-2021
8SU4A9aNR7XbEb8101Oa,barbersuppliesco-ca,eCommerce,Personal Care / Cosmetics,Small Business,Toronto,2021-04-01,7,2021,$3.00,682.83,2021-02-01,7-2021,3-2021
8SU4A9aNR7XbEb8101Oa,barbersuppliesco-ca,eCommerce,Personal Care / Cosmetics,Small Business,Toronto,2021-04-01,6,2021,$2.00,816.48,2021-02-01,6-2021,2-2021
WfoQ4yKVxQ4gYONc2aWk,premium-ejuice-samples-com,eCommerce,Tobacco / Smoke / CBD Products,Small Business,Toronto,2021-06-01,7,2021,$3.00,238.545,2021-02-01,7-2021,3-2021
WfoQ4yKVxQ4gYONc2aWk,premium-ejuice-samples-com,eCommerce,Tobacco / Smoke / CBD Products,Small Business,Toronto,2021-06-01,6,2021,$2.00,252.72,2021-02-01,6-2021,2-2021
8mudZSt6fuShE1ET0hvQ,skiis-biikes,Retail,Fitness & Sporting Equipment,Small Business,Toronto,2021-09-01,9,2021,$3.00,88.6545,2021-03-01,9-2021,3-2021
8mudZSt6fuShE1ET0hvQ,skiis-biikes,Retail,Fitness & Sporting Equipment,Small Business,Toronto,2021-09-01,10,2021,$4.00,237.7512,2021-03-01,10-2021,4-2021
EUnyNksfaQ6grIT2TuwL,qe-homes,Retail,Furniture & Home Goods,Enterprise,Toronto,2022-01-01,4,2022,$2.00,55.7961675,2022-01-01,4-2022,2-2022
EUnyNksfaQ6grIT2TuwL,qe-homes,Retail,Furniture & Home Goods,Enterprise,Toronto,2022-01-01,1,2022,$1.00,89.510464,2022-01-01,1-2022,1-2022
EUnyNksfaQ6grIT2TuwL,qe-homes,Retail,Furniture & Home Goods,Enterprise,Toronto,2022-01-01,3,2022,$1.00,184.128483,2022-01-01,3-2022,1-2022
EUnyNksfaQ6grIT2TuwL,qe-homes,Retail,Furniture & Home Goods,Enterprise,Toronto,2022-01-01,2,2022,$1.00,220.866562,2022-01-01,2-2022,1-2022
wZ64iZPR4Ep7o1ad3NOy,good-good-co,Retail,Ambient: Food & Beverage,Midmarket,Toronto,2021-11-01,1,2022,$1.00,6.733088,2021-04-01,1-2022,1-2022
wZ64iZPR4Ep7o1ad3NOy,good-good-co,Retail,Ambient: Food & Beverage,Midmarket,Toronto,2021-11-01,11,2021,$4.00,383.8347,2021-04-01,11-2021,4-2021
ZT7NfC1YFVjMNkIf20kc,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-09-01,10,2021,$4.00,39.69,2021-03-01,10-2021,4-2021
uq2FendiLZj3Ymzu9okk,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-10-01,10,2021,$4.00,27.54,2021-04-01,10-2021,4-2021
uq2FendiLZj3Ymzu9okk,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-10-01,11,2021,$4.00,36.45,2021-04-01,11-2021,4-2021
ZT7NfC1YFVjMNkIf20kc,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-09-01,3,2022,$1.00,6.7171335,2021-03-01,3-2022,1-2022
ZT7NfC1YFVjMNkIf20kc,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-09-01,2,2022,$1.00,5.109013,2021-03-01,2-2022,1-2022
ZT7NfC1YFVjMNkIf20kc,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-09-01,9,2021,$3.00,17.415,2021-03-01,9-2021,3-2021
ZT7NfC1YFVjMNkIf20kc,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-09-01,4,2022,$2.00,6.7271975,2021-03-01,4-2022,2-2022
ucuqy4ok827G0dht5Z6I,swyft-la,Retail,,Small Business,Los Angeles,2022-05-01,5,2022,$2.00,60,2022-02-01,5-2022,2-2022
ozy2HFu1OOPLt8tswoNM,sci,3PL,Logistics,Small Business,Toronto,2021-04-01,2,2022,$1.00,14.148036,2021-02-01,2-2022,1-2022
ozy2HFu1OOPLt8tswoNM,sci,3PL,Logistics,Small Business,Toronto,2021-04-01,8,2021,$3.00,85.7304,2021-02-01,8-2021,3-2021
ozy2HFu1OOPLt8tswoNM,sci,3PL,Logistics,Small Business,Toronto,2021-04-01,1,2022,$1.00,185.357952,2021-02-01,1-2022,1-2022
ozy2HFu1OOPLt8tswoNM,sci,3PL,Logistics,Small Business,Toronto,2021-04-01,5,2021,$2.00,14012.1576,2021-02-01,5-2021,2-2021
ozy2HFu1OOPLt8tswoNM,sci,3PL,Logistics,Small Business,Toronto,2021-04-01,12,2021,$4.00,14944.5,2021-02-01,12-2021,4-2021
ozy2HFu1OOPLt8tswoNM,sci,3PL,Logistics,Small Business,Toronto,2021-04-01,7,2021,$3.00,4538.9484,2021-02-01,7-2021,3-2021
ozy2HFu1OOPLt8tswoNM,sci,3PL,Logistics,Small Business,Toronto,2021-04-01,6,2021,$2.00,3486.3696,2021-02-01,6-2021,2-2021
ozy2HFu1OOPLt8tswoNM,sci,3PL,Logistics,Small Business,Toronto,2021-04-01,11,2021,$4.00,5107.86,2021-02-01,11-2021,4-2021
PickWJ6qgNmEpj5ZnxYJ,bulldognutrition-markham,eCommerce,Health & Wellness,Small Business,Toronto,2021-04-01,8,2021,$3.00,36.45,2021-02-01,8-2021,3-2021
HMPfeQXPhUwB7LWlxkdl,bulldognutrition,eCommerce,Health & Wellness,Small Business,Toronto,2021-04-01,4,2022,$2.00,14.24583,2021-02-01,4-2022,2-2022
HMPfeQXPhUwB7LWlxkdl,bulldognutrition,eCommerce,Health & Wellness,Small Business,Toronto,2021-04-01,7,2021,$3.00,415.53,2021-02-01,7-2021,3-2021
HMPfeQXPhUwB7LWlxkdl,bulldognutrition,eCommerce,Health & Wellness,Small Business,Toronto,2021-04-01,3,2022,$1.00,958.9695885,2021-02-01,3-2022,1-2022
HMPfeQXPhUwB7LWlxkdl,bulldognutrition,eCommerce,Health & Wellness,Small Business,Toronto,2021-04-01,1,2022,$1.00,1063.43184,2021-02-01,1-2022,1-2022
HMPfeQXPhUwB7LWlxkdl,bulldognutrition,eCommerce,Health & Wellness,Small Business,Toronto,2021-04-01,2,2022,$1.00,1169.570976,2021-02-01,2-2022,1-2022
HMPfeQXPhUwB7LWlxkdl,bulldognutrition,eCommerce,Health & Wellness,Small Business,Toronto,2021-04-01,12,2021,$4.00,1321.92,2021-02-01,12-2021,4-2021
HMPfeQXPhUwB7LWlxkdl,bulldognutrition,eCommerce,Health & Wellness,Small Business,Toronto,2021-04-01,9,2021,$3.00,1343.79,2021-02-01,9-2021,3-2021
HMPfeQXPhUwB7LWlxkdl,bulldognutrition,eCommerce,Health & Wellness,Small Business,Toronto,2021-04-01,8,2021,$3.00,1386.315,2021-02-01,8-2021,3-2021
HMPfeQXPhUwB7LWlxkdl,bulldognutrition,eCommerce,Health & Wellness,Small Business,Toronto,2021-04-01,10,2021,$4.00,1665.765,2021-02-01,10-2021,4-2021
HMPfeQXPhUwB7LWlxkdl,bulldognutrition,eCommerce,Health & Wellness,Small Business,Toronto,2021-04-01,11,2021,$4.00,1834.65,2021-02-01,11-2021,4-2021
7KTezEMjiJYeOTNI9vp8,mshz-international,eCommerce,Gifts/Wrappings/Customization,Midmarket,Toronto,2021-11-01,3,2022,$1.00,124.4645325,2021-04-01,3-2022,1-2022
7KTezEMjiJYeOTNI9vp8,mshz-international,eCommerce,Gifts/Wrappings/Customization,Midmarket,Toronto,2021-11-01,1,2022,$1.00,209.4307219,2021-04-01,1-2022,1-2022
7KTezEMjiJYeOTNI9vp8,mshz-international,eCommerce,Gifts/Wrappings/Customization,Midmarket,Toronto,2021-11-01,2,2022,$1.00,226.9659375,4-2021,2022-02-01,1-2022
7KTezEMjiJYeOTNI9vp8,mshz-international,eCommerce,Gifts/Wrappings/Customization,Midmarket,Toronto,2021-11-01,12,2021,$4.00,1893.9339,4-2021,2021-12-01,4-2021
VQEtBn7EFN4b6nLjnN2g,newtntfashion,Retail,Apparel,Small Business,Toronto,2021-10-01,1,2022,$1.00,2285.685344,4-2021,2022-01-01,1-2022
VQEtBn7EFN4b6nLjnN2g,newtntfashion,Retail,Apparel,Small Business,Toronto,2021-10-01,2,2022,$1.00,2612.120447,4-2021,2022-02-01,1-2022
VQEtBn7EFN4b6nLjnN2g,newtntfashion,Retail,Apparel,Small Business,Toronto,2021-10-01,3,2022,$1.00,1847.804401,4-2021,2022-03-01,1-2022
m96QnPRaodygQJ468eMT,stuffedcookies,eCommerce,Ambient: Food & Beverage,Small Business,Los Angeles,2021-09-01,1,2022,$1.00,176.61,3-2021,2022-01-01,1-2022
m96QnPRaodygQJ468eMT,stuffedcookies,eCommerce,Ambient: Food & Beverage,Small Business,Los Angeles,2021-09-01,9,2021,$3.00,238.79,3-2021,2021-09-01,3-2021
m96QnPRaodygQJ468eMT,stuffedcookies,eCommerce,Ambient: Food & Beverage,Small Business,Los Angeles,2021-09-01,3,2022,$1.00,308.44,3-2021,2022-03-01,1-2022
m96QnPRaodygQJ468eMT,stuffedcookies,eCommerce,Ambient: Food & Beverage,Small Business,Los Angeles,2021-09-01,10,2021,$4.00,278.6,3-2021,2021-10-01,4-2021
m96QnPRaodygQJ468eMT,stuffedcookies,eCommerce,Ambient: Food & Beverage,Small Business,Los Angeles,2021-09-01,11,2021,$4.00,330.83,3-2021,2021-11-01,4-2021
m96QnPRaodygQJ468eMT,stuffedcookies,eCommerce,Ambient: Food & Beverage,Small Business,Los Angeles,2021-09-01,12,2021,$4.00,343.27,3-2021,2021-12-01,4-2021
m96QnPRaodygQJ468eMT,stuffedcookies,eCommerce,Ambient: Food & Beverage,Small Business,Los Angeles,2021-09-01,2,2022,$1.00,385.55,3-2021,2022-02-01,1-2022
jJCAqaIICEeGh7tjDccI,minimale-animale,Retail,Apparel,Small Business,Los Angeles,2021-07-01,7,2021,$3.00,9.95,3-2021,2021-07-01,3-2021
